Time,Method,Row,Identifier 1,Identifier 2,Comment,Preparation,Component,Peak Nr.,Rt,Width,Ampl. 44,rArea 44,Ampl. 45,rArea 45,BGD 44,BGD 45,rArea All,Is Ref.?,d 13C/12C,rd 45CO2/44CO2,rR 45CO2/44CO2
20:30:43,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,33,LAG1-08,sample,,3.5,,16,2013.7,7.7,850,2529,983,2925,189.6,217.1,8944,0,-31.634,-20.597,1.1566633
20:30:43,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,33,LAG1-08,sample,,3.5,C31 Alkane,17,2080.2,10.9,5214,16268,6014,18820,234.4,268.1,57535,0,-31.393,-20.38,1.1569194
20:30:43,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,33,LAG1-08,sample,,3.5,C33 Alkane,18,2223.3,10.2,2378,8337,2743,9643,274.3,313,29484,0,-31.608,-20.581,1.1566814
20:30:43,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,33,LAG1-08,sample,,3.5,C35 Alkane,19,2399.7,10,683,2841,789,3285,295.7,337.1,10045,0,-32.115,-21.071,1.1561028
21:32:00,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,34,LAG1-08,sample,,3.5,Ref 1,1,39.5,13.4,5911,62164,6981,73428,0.9,0.5,222814,0,-10.328,0.039,1.1811965
21:32:00,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,34,LAG1-08,sample,,3.5,Ref 2,2,81.5,13.4,5912,62053,6984,73295,0.8,0.4,222415,0,-10.35,0.019,1.1811725
21:32:00,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,34,LAG1-08,sample,,3.5,Ref 3,3,123.1,13.4,5918,62112,6990,73363,0.8,0.4,222624,1,-10.37,0,1.1811505
21:32:00,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,34,LAG1-08,sample,,3.5,Ref 4,4,165.1,13.4,5924,62333,6998,73625,0.8,0.4,223412,0,-10.366,0.001,1.181152
21:32:00,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,34,LAG1-08,sample,,3.5,Ref 5,5,206.9,13.4,5925,62272,6999,73550,0.8,0.4,223191,0,-10.405,-0.035,1.1811091
21:32:00,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,34,LAG1-08,sample,,3.5,C21 Alkane,6,1321.5,9.2,1908,5900,2218,6856,0,-0.6,20912,0,-26.965,-16.146,1.1620798
21:32:00,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,34,LAG1-08,sample,,3.5,,7,1406.2,6.5,882,2319,1023,2698,274.4,317.4,8215,0,-26.048,-15.379,1.1629861
21:32:00,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,34,LAG1-08,sample,,3.5,-,8,1492.5,7.9,2487,6467,2890,7524,195.4,226.1,22911,0,-25.596,-14.932,1.1635139
21:32:00,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,34,LAG1-08,sample,,3.5,C23 Alkane,9,1500.8,7.5,659,1770,760,2041,202.3,234.2,6249,0,-34.69,-23.536,1.1533513
21:32:00,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,34,LAG1-08,sample,,3.5,,10,1575.2,7.3,1097,2968,1271,3449,123,142,10512,0,-27.001,-16.259,1.1619456
21:32:00,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,34,LAG1-08,sample,,3.5,C25 Alkane,11,1655.3,8.8,3087,8405,3573,9754,113,130.3,29759,0,-28.311,-17.479,1.1605055
21:32:00,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,34,LAG1-08,sample,,3.5,,12,1731.6,7.3,1043,2861,1209,3317,110.5,127.2,10123,0,-29.231,-18.363,1.159461
21:32:00,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,34,LAG1-08,sample,,3.5,C27 Alkane,13,1806,9.2,3752,10503,4338,12185,107.6,123.7,37178,0,-28.641,-17.795,1.1601318
21:32:00,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,34,LAG1-08,sample,,3.5,,14,1877,7.5,1128,3184,1305,3688,126.9,145.6,11264,0,-30.259,-19.319,1.1583315
21:32:00,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,34,LAG1-08,sample,,3.5,C29 Alkane,15,1946.8,10.2,5452,16221,6281,18779,147,168.4,57381,0,-30.801,-19.827,1.1577313
21:32:00,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,34,LAG1-08,sample,,3.5,,16,2012.9,7.7,842,2531,973,2928,188.8,216.1,8954,0,-31.834,-20.784,1.1566015
21:32:00,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,34,LAG1-08,sample,,3.5,C31 Alkane,17,2079.3,10.9,5218,16371,6011,18941,235.2,268.8,57900,0,-31.442,-20.431,1.1570184
21:32:00,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,34,LAG1-08,sample,,3.5,C33 Alkane,18,2222.5,10.2,2383,8380,2750,9694,277.5,316.5,29639,0,-31.716,-20.685,1.156719
21:32:00,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,34,LAG1-08,sample,,3.5,C35 Alkane,19,2398.9,10,686,2861,793,3308,297.7,339.3,10115,0,-32.299,-21.255,1.1560451
22:22:48,CO2 60m 6C_ramp 1.4 mL Flow Standards,35,C4,control,,3.5,Ref 1,1,39.5,13.4,5920,62278,6992,73559,0.9,0.5,223217,0,-10.35,0.02,1.1811469
22:22:48,CO2 60m 6C_ramp 1.4 mL Flow Standards,35,C4,control,,3.5,Ref 2,2,81.3,13.4,5922,62132,6994,73387,0.8,0.3,222696,0,-10.359,0.011,1.1811367
22:22:48,CO2 60m 6C_ramp 1.4 mL Flow Standards,35,C4,control,,3.5,Ref 3,3,123.1,13.4,5930,62288,7004,73569,0.8,0.4,223249,1,-10.37,0,1.1811234
22:22:48,CO2 60m 6C_ramp 1.4 mL Flow Standards,35,C4,control,,3.5,Ref 4,4,165.1,13.4,5935,62451,7010,73760,0.8,0.3,223826,0,-10.397,-0.028,1.1810907
22:22:48,CO2 60m 6C_ramp 1.4 mL Flow Standards,35,C4,control,,3.5,Ref 5,5,206.9,13.4,5937,62442,7013,73748,0.8,0.4,223795,0,-10.422,-0.051,1.1810634
22:22:48,CO2 60m 6C_ramp 1.4 mL Flow Standards,35,C4,control,,3.5,C17 Alkane,6,947.2,8.6,4162,10342,4794,11965,26.3,31.2,36599,0,-31.602,-20.528,1.1568775
22:22:48,CO2 60m 6C_ramp 1.4 mL Flow Standards,35,C4,control,,3.5,C19 Alkane,7,1138.6,9.2,4319,11587,4993,13412,11.6,13.2,40994,0,-30.971,-19.968,1.1575392
22:22:48,CO2 60m 6C_ramp 1.4 mL Flow Standards,35,C4,control,,3.5,C21 Alkane,8,1323.6,9.6,4819,12954,5558,15039,16.6,18.9,45876,0,-27.874,-17.051,1.1609842
22:22:48,CO2 60m 6C_ramp 1.4 mL Flow Standards,35,C4,control,,3.5,C23 Alkane,9,1496.4,9.8,5382,14468,6190,16725,26.9,30.9,51169,0,-32.368,-21.279,1.1559902
22:22:48,CO2 60m 6C_ramp 1.4 mL Flow Standards,35,C4,control,,3.5,C25 Alkane,10,1657.4,10,5576,15552,6448,18060,47.3,54.3,55086,0,-27.624,-16.809,1.1612697
23:13:34,CO2 60m 6C_ramp 1.4 mL Flow Standards,36,C4,control,,3.5,Ref 1,1,39.7,13.4,5936,62583,7011,73915,0.9,0.5,224303,0,-10.325,0.044,1.1810716
23:13:34,CO2 60m 6C_ramp 1.4 mL Flow Standards,36,C4,control,,3.5,Ref 2,2,81.3,13.4,5934,62296,7008,73575,0.8,0.4,223273,0,-10.338,0.032,1.1810568
23:13:34,CO2 60m 6C_ramp 1.4 mL Flow Standards,36,C4,control,,3.5,Ref 3,3,123.1,13.4,5942,62397,7017,73692,0.8,0.3,223629,1,-10.37,0,1.1810194
23:13:34,CO2 60m 6C_ramp 1.4 mL Flow Standards,36,C4,control,,3.5,Ref 4,4,165.1,13.4,5950,62586,7026,73914,0.8,0.3,224303,0,-10.382,-0.013,1.181004
23:13:34,CO2 60m 6C_ramp 1.4 mL Flow Standards,36,C4,control,,3.5,Ref 5,5,206.9,13.4,5947,62589,7024,73918,0.8,0.4,224315,0,-10.388,-0.019,1.1809973
23:13:34,CO2 60m 6C_ramp 1.4 mL Flow Standards,36,C4,control,,3.5,C17 Alkane,6,948.7,8.4,4319,10178,4973,11781,31.6,36.5,36003,0,-30.975,-19.988,1.1574127
23:13:34,CO2 60m 6C_ramp 1.4 mL Flow Standards,36,C4,control,,3.5,C19 Alkane,7,1139.9,9,4646,11628,5360,13457,11.9,13.6,41134,0,-31.093,-20.088,1.1572952
23:13:34,CO2 60m 6C_ramp 1.4 mL Flow Standards,36,C4,control,,3.5,C21 Alkane,8,1324.4,9.2,4997,13092,5772,15198,17.4,19.8,46359,0,-27.898,-17.078,1.1608494
23:13:34,CO2 60m 6C_ramp 1.4 mL Flow Standards,36,C4,control,,3.5,C23 Alkane,9,1497.3,9.4,5421,14560,6243,16828,27.1,31,51485,0,-32.488,-21.401,1.1557448
23:13:34,CO2 60m 6C_ramp 1.4 mL Flow Standards,36,C4,control,,3.5,C25 Alkane,10,1658.2,9.8,5613,15557,6484,18064,47.1,54,55099,0,-27.619,-16.806,1.1611707
0:14:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,37,LAG1-09,sample,,3.5,Ref 1,1,39.5,13.4,5933,62450,7011,73803,0.9,0.4,223923,0,-10.334,0.036,1.1818005
0:14:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,37,LAG1-09,sample,,3.5,Ref 2,2,81.3,13.4,5935,62376,7013,73713,0.8,0.3,223654,0,-10.381,-0.009,1.1817469
0:14:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,37,LAG1-09,sample,,3.5,Ref 3,3,123.1,13.4,5942,62505,7022,73866,0.8,0.3,224113,1,-10.37,0,1.1817574
0:14:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,37,LAG1-09,sample,,3.5,Ref 4,4,165.1,13.4,5949,62590,7030,73963,0.8,0.3,224409,0,-10.42,-0.049,1.1816998
0:14:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,37,LAG1-09,sample,,3.5,,5,206.9,13.4,5941,62443,7021,73791,0.8,0.4,223884,0,-10.389,-0.02,1.1817342
0:14:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,37,LAG1-09,sample,,3.5,C21 Alkane,6,1321.5,8.8,1620,4762,1887,5544,0,-0.6,16897,0,-25.527,-14.767,1.1643067
0:14:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,37,LAG1-09,sample,,3.5,,7,1406.6,6.7,870,2342,1011,2723,242.3,281.3,8294,0,-26.979,-16.261,1.1625405
0:14:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,37,LAG1-09,sample,,3.5,C23 Alkane,8,1492.9,7.5,2008,5294,2330,6162,239.8,278.5,18767,0,-25.656,-14.967,1.1640696
0:14:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,37,LAG1-09,sample,,3.5,,9,1575.4,7.1,997,2632,1160,3059,200.9,232.9,9322,0,-27.003,-16.271,1.162529
0:14:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,37,LAG1-09,sample,,3.5,C25 Alkane,10,1655.5,9.8,2823,7820,3267,9082,164.2,190.1,27693,0,-28.021,-17.22,1.1614076
0:14:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,37,LAG1-09,sample,,3.5,,11,1732,7.3,1067,2898,1236,3363,158.3,183.1,10261,0,-29.036,-18.173,1.1602814
0:14:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,37,LAG1-09,sample,,3.5,C27 Alkane,12,1806.4,9.4,3715,10540,4297,12238,151.5,174.9,37325,0,-28.363,-17.54,1.1610296
0:14:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,37,LAG1-09,sample,,3.5,,13,1877.4,7.5,1192,3312,1378,3840,177.1,204.1,11722,0,-29.892,-18.993,1.1593128
0:14:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,37,LAG1-09,sample,,3.5,C29 Alkane,14,1947,10.4,5593,16672,6459,19314,191.1,219.9,59001,0,-30.678,-19.712,1.158463
0:14:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,37,LAG1-09,sample,,3.5,,15,2013.1,7.7,924,2735,1070,3166,235.1,270.2,9676,0,-31.49,-20.476,1.1575592
0:14:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,37,LAG1-09,sample,,3.5,C31 Alkane,16,2079.6,11.7,5486,17408,6331,20155,273.8,314,61593,0,-31.269,-20.271,1.157802
0:14:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,37,LAG1-09,sample,,3.5,C33 Alkane,17,2222.7,10.4,2548,8943,2942,10351,307.9,352.2,31641,0,-31.528,-20.507,1.1575232
0:14:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,37,LAG1-09,sample,,3.5,C35 Alkane,18,2399.1,10,719,2972,832,3440,336.6,384.6,10515,0,-31.489,-20.478,1.1575578
1:16:06,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,38,LAG1-09,sample,,3.5,Ref 1,1,39.5,13.4,5923,62248,6995,73518,0.9,0.5,223102,0,-10.359,0.012,1.1810515
1:16:06,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,38,LAG1-09,sample,,3.5,Ref 2,2,81.3,13.4,5923,62105,6994,73348,0.8,0.4,222586,0,-10.383,-0.011,1.1810235
1:16:06,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,38,LAG1-09,sample,,3.5,Ref 3,3,123.1,13.4,5932,62234,7006,73501,0.8,0.3,223045,1,-10.37,0,1.1810369
1:16:06,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,38,LAG1-09,sample,,3.5,Ref 4,4,165.1,13.4,5939,62419,7014,73716,0.8,0.4,223701,0,-10.42,-0.049,1.1809793
1:16:06,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,38,LAG1-09,sample,,3.5,,5,206.9,13.4,5941,62474,7016,73781,0.8,0.4,223899,0,-10.405,-0.034,1.1809966
1:16:06,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,38,LAG1-09,sample,,3.5,C21 Alkane,6,1321.9,9.2,1631,4927,1900,5733,0,-0.6,17476,0,-25.553,-14.786,1.1635739
1:16:06,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,38,LAG1-09,sample,,3.5,,7,1407,6.7,865,2349,1004,2730,250.2,290.2,8317,0,-26.632,-15.934,1.162218
1:16:06,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,38,LAG1-09,sample,,3.5,C23 Alkane,8,1493.3,7.7,2006,5338,2331,6209,241.7,280.7,18915,0,-25.686,-14.99,1.1633329
1:16:06,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,38,LAG1-09,sample,,3.5,,9,1576.1,7.3,991,2624,1149,3048,204,236.4,9290,0,-27.17,-16.426,1.1616371
1:16:06,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,38,LAG1-09,sample,,3.5,C25 Alkane,10,1655.9,9.8,2819,7780,3270,9030,166.2,192.4,27542,0,-28.066,-17.253,1.16066
1:16:06,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,38,LAG1-09,sample,,3.5,,11,1732.6,7.5,1037,2875,1199,3334,161.8,187,10176,0,-29.129,-18.26,1.159471
1:16:06,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,38,LAG1-09,sample,,3.5,C27 Alkane,12,1807,9.4,3613,10469,4173,12146,156.7,180.8,37056,0,-28.469,-17.635,1.1602091
1:16:06,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,38,LAG1-09,sample,,3.5,,13,1878.1,7.7,1163,3291,1344,3813,182.7,210.4,11643,0,-30.052,-19.13,1.1584436
1:16:06,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,38,LAG1-09,sample,,3.5,C29 Alkane,14,1947.7,10.9,5449,16628,6289,19252,198.8,228.4,58819,0,-30.609,-19.648,1.157832
1:16:06,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,38,LAG1-09,sample,,3.5,,15,2013.7,7.7,907,2726,1049,3154,245.6,282,9644,0,-31.612,-20.573,1.1567391
1:16:06,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,38,LAG1-09,sample,,3.5,C31 Alkane,16,2080.2,11.5,5390,17277,6220,19990,290.9,333.3,61105,0,-31.318,-20.313,1.157047
1:16:06,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,38,LAG1-09,sample,,3.5,C33 Alkane,17,2223.3,10.7,2520,8846,2910,10232,324,370.2,31282,0,-31.636,-20.611,1.156694
1:16:06,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,38,LAG1-09,sample,,3.5,C35 Alkane,18,2399.7,9.8,709,2958,819,3419,346.5,395.6,10460,0,-32.324,-21.25,1.1559397
2:06:53,CO2 60m 6C_ramp 1.4 mL Flow Standards,39,ACAL,standard_control_drift,,3.5,Ref 1,1,39.5,13.4,5927,62231,7000,73500,0.9,0.5,223040,0,-10.399,-0.027,1.1810884
2:06:53,CO2 60m 6C_ramp 1.4 mL Flow Standards,39,ACAL,standard_control_drift,,3.5,Ref 2,2,81.3,13.4,5926,62244,6999,73516,0.8,0.4,223091,0,-10.396,-0.025,1.1810915
2:06:53,CO2 60m 6C_ramp 1.4 mL Flow Standards,39,ACAL,standard_control_drift,,3.5,Ref 3,3,123.1,13.4,5934,62248,7008,73522,0.8,0.4,223105,1,-10.37,0,1.1811206
2:06:53,CO2 60m 6C_ramp 1.4 mL Flow Standards,39,ACAL,standard_control_drift,,3.5,Ref 4,4,165.1,13.4,5940,62560,7016,73886,0.8,0.4,224214,0,-10.438,-0.066,1.1810423
2:06:53,CO2 60m 6C_ramp 1.4 mL Flow Standards,39,ACAL,standard_control_drift,,3.5,Ref 5,5,206.9,13.4,5938,62369,7014,73660,0.8,0.4,223528,0,-10.452,-0.08,1.1810266
2:06:53,CO2 60m 6C_ramp 1.4 mL Flow Standards,39,ACAL,standard_control_drift,,3.5,C23 Alkane,6,1496.9,9.8,6332,16975,7278,19623,27.3,31.3,60035,0,-32.396,-21.307,1.155955
2:06:53,CO2 60m 6C_ramp 1.4 mL Flow Standards,39,ACAL,standard_control_drift,,3.5,C25 Alkane,7,1657.8,10.2,6514,18002,7509,20906,46.6,53.5,63767,0,-27.587,-16.772,1.161311
2:06:53,CO2 60m 6C_ramp 1.4 mL Flow Standards,39,ACAL,standard_control_drift,,3.5,C27 Alkane,8,1807.4,10.2,6420,18581,7417,21535,76.4,87.8,65775,0,-29.66,-18.723,1.1590067
2:06:53,CO2 60m 6C_ramp 1.4 mL Flow Standards,39,ACAL,standard_control_drift,,3.5,C29 Alkane,9,1947.5,11.1,6710,20259,7741,23446,125,143.3,71680,0,-31.164,-20.139,1.1573335
2:06:53,CO2 60m 6C_ramp 1.4 mL Flow Standards,39,ACAL,standard_control_drift,,3.5,C31 Alkane,10,2079.8,11.5,6571,20889,7596,24227,217.2,248.4,73958,0,-28.928,-18.038,1.1598159
2:57:40,CO2 60m 6C_ramp 1.4 mL Flow Standards,40,ACAL,standard_control_drift,,3.5,Ref 1,1,39.7,13.4,5934,62452,7008,73760,0.9,0.5,223835,0,-10.339,0.029,1.1810751
2:57:40,CO2 60m 6C_ramp 1.4 mL Flow Standards,40,ACAL,standard_control_drift,,3.5,Ref 2,2,81.5,13.4,5933,62382,7008,73678,0.8,0.4,223583,0,-10.345,0.024,1.1810688
2:57:40,CO2 60m 6C_ramp 1.4 mL Flow Standards,40,ACAL,standard_control_drift,,3.5,Ref 3,3,123.1,13.4,5942,62370,7018,73662,0.8,0.4,223540,1,-10.37,0,1.1810406
2:57:40,CO2 60m 6C_ramp 1.4 mL Flow Standards,40,ACAL,standard_control_drift,,3.5,Ref 4,4,165.1,13.4,5949,62703,7025,74052,0.8,0.3,224720,0,-10.396,-0.028,1.1810077
2:57:40,CO2 60m 6C_ramp 1.4 mL Flow Standards,40,ACAL,standard_control_drift,,3.5,Ref 5,5,206.9,13.4,5946,62469,7022,73778,0.8,0.3,223886,0,-10.369,-0.002,1.1810379
2:57:40,CO2 60m 6C_ramp 1.4 mL Flow Standards,40,ACAL,standard_control_drift,,3.5,C23 Alkane,6,1497.3,9.8,6375,17167,7311,19846,27.9,31.9,60713,0,-32.286,-21.206,1.155996
2:57:40,CO2 60m 6C_ramp 1.4 mL Flow Standards,40,ACAL,standard_control_drift,,3.5,C25 Alkane,7,1658.2,10.2,6390,18090,7388,21007,45.8,52.6,64072,0,-27.58,-16.771,1.161233
2:57:40,CO2 60m 6C_ramp 1.4 mL Flow Standards,40,ACAL,standard_control_drift,,3.5,C27 Alkane,8,1808.1,10,6381,18650,7356,21613,72.4,83.1,66010,0,-29.688,-18.756,1.1588885
2:57:40,CO2 60m 6C_ramp 1.4 mL Flow Standards,40,ACAL,standard_control_drift,,3.5,C29 Alkane,9,1947.9,10.9,6731,20253,7763,23441,124.3,142.4,71658,0,-31.045,-20.032,1.1573826
2:57:40,CO2 60m 6C_ramp 1.4 mL Flow Standards,40,ACAL,standard_control_drift,,3.5,C31 Alkane,10,2080.2,11.5,6615,20909,7635,24251,213.3,244,74030,0,-28.857,-17.97,1.1598169
3:58:56,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,41,LAG1-10,sample,,3.5,Ref 1,1,39.5,13.4,5932,62247,7010,73564,0.9,0.5,223194,0,-10.348,0.021,1.1818052
3:58:56,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,41,LAG1-10,sample,,3.5,Ref 2,2,81.3,13.4,5933,62295,7011,73619,0.8,0.4,223365,0,-10.377,-0.007,1.1817723
3:58:56,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,41,LAG1-10,sample,,3.5,Ref 3,3,123.1,13.4,5939,62332,7019,73663,0.8,0.4,223497,1,-10.37,0,1.1817806
3:58:56,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,41,LAG1-10,sample,,3.5,Ref 4,4,164.9,13.4,5945,62564,7025,73936,0.8,0.4,224324,0,-10.379,-0.009,1.1817701
3:58:56,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,41,LAG1-10,sample,,3.5,,5,206.9,13.4,5946,62600,7028,73978,0.8,0.4,224452,0,-10.387,-0.017,1.1817601
3:58:56,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,41,LAG1-10,sample,,3.5,C21 Alkane,6,1322.1,9.4,2327,6054,2708,7055,0,-0.6,21488,0,-24.583,-13.884,1.1653733
3:58:56,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,41,LAG1-10,sample,,3.5,,7,1407,6.9,1123,2899,1302,3373,125.6,145.6,10272,0,-26.286,-15.601,1.1633433
3:58:56,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,41,LAG1-10,sample,,3.5,C23 Alkane,8,1493.3,8.2,3011,7933,3499,9238,102.2,118.3,28121,0,-25.251,-14.604,1.1645223
3:58:56,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,41,LAG1-10,sample,,3.5,,9,1575.9,7.3,1279,3364,1486,3911,86.6,100,11918,0,-26.94,-16.203,1.1626325
3:58:56,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,41,LAG1-10,sample,,3.5,C25 Alkane,10,1655.9,9,3413,9254,3950,10749,72,83,32775,0,-27.883,-17.086,1.1615884
3:58:56,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,41,LAG1-10,sample,,3.5,,11,1732.2,7.5,1240,3385,1439,3929,78.6,90.5,11987,0,-28.882,-18.023,1.1604809
3:58:56,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,41,LAG1-10,sample,,3.5,C27 Alkane,12,1806.6,9.2,3855,10975,4465,12745,83,95.3,38871,0,-28.206,-17.383,1.1612376
3:58:56,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,41,LAG1-10,sample,,3.5,,13,1877.7,7.9,1262,3565,1461,4133,108.1,124,12618,0,-29.774,-18.871,1.1594793
3:58:56,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,41,LAG1-10,sample,,3.5,C29 Alkane,14,1947.3,10.2,5286,15639,6105,18120,130.8,149.9,55350,0,-30.562,-19.601,1.1586162
3:58:56,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,41,LAG1-10,sample,,3.5,,15,2013.5,7.7,947,2827,1095,3274,174,199.2,10005,0,-31.088,-20.085,1.1580447
3:58:56,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,41,LAG1-10,sample,,3.5,C31 Alkane,16,2079.8,11.1,4929,15601,5684,18064,216.9,248,55203,0,-31.268,-20.266,1.1578301
3:58:56,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,41,LAG1-10,sample,,3.5,C33 Alkane,17,2222.7,10,2219,7783,2566,9009,262.7,299.7,27535,0,-31.461,-20.454,1.1576087
3:58:56,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,41,LAG1-10,sample,,3.5,C35 Alkane,18,2399.1,9.6,659,2708,761,3133,291,331.8,9579,0,-32.001,-20.969,1.1569996
5:00:11,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,42,LAG1-10,sample,,3.5,Ref 1,1,39.5,13.4,5921,62314,6993,73602,0.9,0.5,223350,0,-10.327,0.044,1.1811524
5:00:11,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,42,LAG1-10,sample,,3.5,Ref 2,2,81.3,13.4,5919,62239,6991,73512,0.8,0.3,223075,0,-10.346,0.024,1.1811288
5:00:11,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,42,LAG1-10,sample,,3.5,Ref 3,3,123.3,13.4,5927,62348,7000,73640,0.8,0.4,223462,1,-10.37,0,1.1811006
5:00:11,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,42,LAG1-10,sample,,3.5,Ref 4,4,165.1,13.4,5936,62504,7010,73821,0.8,0.4,224013,0,-10.409,-0.038,1.1810553
5:00:11,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,42,LAG1-10,sample,,3.5,,5,206.9,13.4,5936,62472,7010,73780,0.8,0.4,223897,0,-10.451,-0.077,1.1810095
5:00:11,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,42,LAG1-10,sample,,3.5,C21 Alkane,6,1321.5,9,2079,5486,2421,6391,0,-0.6,19466,0,-24.435,-13.745,1.1648662
5:00:11,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,42,LAG1-10,sample,,3.5,,7,1406.4,7.1,1044,2767,1212,3217,123.8,143.4,9800,0,-26.079,-15.388,1.1629263
5:00:11,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,42,LAG1-10,sample,,3.5,C23 Alkane,8,1492.9,8.4,2856,7696,3318,8957,98.4,113.9,27272,0,-25.348,-14.693,1.1637472
0.208460648,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,42,LAG1-10,sample,,3.5,,9,1575.4,7.5,1213,3276,1405,3807,85.3,98.4,11603,0,-26.95,-16.203,1.1619635
